scope,input_family,tuple_group,knot_a,knot_b,split_a,split_b,same_four_view_inputs,W_F_a,W_F_b,width_diff,F_direct_diff,F_diff_mod_reflection,F_reflection_only,stored_torsion_direct_diff,torsion_available
atlas,four_view_noKh,140232,15n009803,15n010120,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140246,14a01681,14a01818,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140284,14a01537,14a02232,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140300,15n027458,15n028191,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,140353,15n112314,15n112362,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140421,15n021550,15n021582,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,140579,15n016844,15n019397,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,140593,15n025516,15n026871,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,140622,15n029997,15n031290,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140640,14n05002,14n05003,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140760,15a11426,15a11696,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,140764,15n000788,15n000944,val,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,141083,15a61653,15a61655,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141084,15a62573,15a62574,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141145,15n059862,15n060438,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,141308,15n129910,15n161353,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,141309,15n129578,15n161348,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,141481,14n02825,14n02849,test,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141521,15n067972,15n067973,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141522,15n021967,15n021968,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141525,15n003892,15n003893,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141527,14a07194,14a07218,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141532,15n000162,15n000186,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141536,15n073796,15n073797,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141693,15n007161,15n009729,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141729,15a20644,15a49142,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141731,15a32289,15a53787,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141733,15a16585,15a48252,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141735,15a30872,15a31095,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141735,15a30872,15a53599,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141735,15a30872,15a53896,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141735,15a31095,15a53599,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141735,15a31095,15a53896,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141735,15a53599,15a53896,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141736,15a36160,15a53950,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141738,15a45838,15a52177,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141740,15a13637,15a49148,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,141925,15n121071,15n121308,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142070,15a79065,15a79066,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142079,15a41669,15a41779,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142082,15a16303,15a16410,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142086,15a59745,15a59762,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142157,15n081361,15n082674,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142229,15a58070,15a58169,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142340,15n018658,15n018811,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142546,15a13790,15a14930,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142552,15a13497,15a13503,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142594,15a41875,15a41919,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142727,15n008409,15n008456,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142728,15n024188,15n024193,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142731,15n072831,15n073168,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142733,15n075879,15n075959,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142737,15n039451,15n039506,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142737,15n039451,15n039921,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142737,15n039451,15n039942,test,val,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142737,15n039506,15n039921,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142737,15n039506,15n039942,train,val,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142737,15n039921,15n039942,train,val,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142741,14n05172,14n05300,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142774,13a0199,13a0204,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142901,14n20838,14n20841,val,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142909,15n008410,15n008443,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142910,15n024189,15n024194,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142919,15n006592,15n006618,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142919,15n006592,15n010904,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142919,15n006592,15n011070,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142919,15n006618,15n010904,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142919,15n006618,15n011070,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142919,15n010904,15n011070,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142922,15n025432,15n025865,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142923,15n112333,15n112423,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142924,15n006602,15n006626,train,val,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142924,15n006602,15n010909,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142924,15n006602,15n011075,train,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142924,15n006626,15n010909,val,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142924,15n006626,15n011075,val,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142924,15n010909,15n011075,test,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,142932,15n008436,15n008439,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142933,15n039469,15n039927,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142940,15n099316,15n099438,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142946,15n016357,15n016420,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,142956,15n075380,15n075398,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,143216,15n145353,15n154301,val,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,143512,15n030036,15n032655,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,143552,15a59893,15a59896,test,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,143592,15n031387,15n032246,val,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,143594,15n005488,15n005505,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,143612,15n020479,15n021191,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,143640,15a09984,15a10015,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,143790,14a00486,14a00731,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144117,15n030841,15n030843,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144120,15n075459,15n075941,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,144124,15n112339,15n112427,val,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,144132,15n039587,15n039877,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,144137,15n112453,15n112480,val,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,144138,13n1654,13n1684,test,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144143,15n016363,15n016424,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144144,15n016367,15n016428,test,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,144145,15n099279,15n099328,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144153,14n07586,14n07678,test,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144159,15n075482,15n075854,val,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,144161,14n14192,14n14334,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144172,15n039475,15n039930,test,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,144173,15n039454,15n039915,val,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,144174,14n04926,14n04927,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144181,15n030844,15n030860,test,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144222,15n010060,15n010092,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144223,15n007544,15n008075,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144256,15n015607,15n017885,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144533,15a29260,15a29521,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144571,15n083915,15n084618,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,144686,15a05591,15a08505,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,145093,15n006864,15n006902,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,145094,15n010469,15n010771,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,145139,15n039695,15n039906,train,val,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,145140,15n039703,15n039914,val,test,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,145145,15n052801,15n059756,val,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,145173,15n005491,15n005508,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,145348,15n008575,15n008736,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,145361,15n033191,15n034063,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,145380,14a01189,14a01256,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,145385,14a07538,14a10861,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,145441,15a29259,15a29520,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,145567,15n099172,15n099452,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146053,15a66223,15a78339,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146054,15a66080,15a78322,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146079,15n089350,15n115385,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146081,15n054128,15n109490,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146083,15a31853,15a31859,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146087,15n086255,15n116326,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146090,15a09653,15a38445,train,test,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146092,15n063909,15n109493,test,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146098,15n097545,15n104701,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146101,15n053382,15n109560,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146186,13a0518,13a0530,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146217,15a23805,15a56279,train,val,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146217,15a23805,15a56414,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146217,15a56279,15a56414,val,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146218,15a27418,15a27443,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146250,14n13143,14n17686,train,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,146270,15n077884,15n078078,val,train,True,3,3,False,False,False,False,False,True
atlas,four_view_noKh,146329,13n0535,13n0550,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146343,12a0273,12a0890,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146365,15a35405,15a39034,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146366,15a27502,15a39489,train,train,True,2,2,False,False,False,False,False,True
atlas,four_view_noKh,146371,15a45878,15a48125,train,train,True,2,2,False,False,False,False,False,True
